LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,TOTAL_BILL,TOTAL_PAID,PAY_RATIO,AVG_DELAY
50000,Female,University,Single,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,53787,31149,0.579117631,0
50000,Female,Graduate School,Single,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,-11569,0,0,0.166666667
360000,Male,Graduate School,Single,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,77,77,1,0.166666667
130000,Male,High School,Married,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,410575,14500,0.035316325,2
80000,Male,Graduate School,Single,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,15624,6004,0.384280594,0
50000,Male,University,Single,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,220483,6500,0.029480731,0.833333333
20000,Female,University,Single,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,83914,6913,0.082381962,0
80000,Female,University,Married,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,323559,8800,0.027197513,0.333333333
240000,Male,Graduate School,Single,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,118261,84191,0.711908406,0.333333333
80000,Female,High School,Single,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,129487,29000,0.223960706,0
500000,Female,Graduate School,Married,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,579243,222550,0.384208355,0
60000,Female,University,Married,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,222443,10837,0.048718099,0
20000,Male,University,Single,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,50904,5353,0.10515873,0
100000,Female,University,Married,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,92351,5600,0.060638217,0.833333333
360000,Female,Graduate School,Single,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,163546,199288,1.218544018,0.166666667
200000,Female,High School,Single,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,1182582,35984,0.030428334,2
130000,Female,University,Married,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,57742,17397,0.30128849,0.166666667
20000,Female,University,Single,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,125792,1760,0.013991351,3.166666667
310000,Male,Graduate School,Single,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,353740,40419,0.114261887,0
60000,Female,Graduate School,Single,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,130018,6752,0.051931271,0.666666667
180000,Female,Graduate School,Single,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,45854,22881,0.498996816,0
180000,Female,Graduate School,Single,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,68239,38067,0.557848151,0.333333333
50000,Male,University,Married,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,84870,26511,0.312371863,0
50000,Female,Graduate School,Single,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,228759,8132,0.035548328,1.833333333
150000,Female,University,Married,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,1616,1616,1,0
20000,Female,Graduate School,Single,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,103511,24766,0.239259596,0
500000,Female,Graduate School,Married,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,6457,21861,3.385628001,0
30000,Female,High School,Single,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,117854,2903,0.024632172,0.833333333
180000,Female,Graduate School,Married,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0
140000,Male,Graduate School,Single,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,130872,38300,0.292652363,0.666666667
140000,Female,Graduate School,Single,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,64236,49839,0.775873342,0
120000,Male,University,Single,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,688894,29152,0.042317105,0
360000,Female,University,Married,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,1202779,37500,0.031177797,0
20000,Male,High School,Married,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,98941,31538,0.318755622,0
100000,Male,Graduate School,Married,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,3033,5023,1.656116057,0
210000,Female,University,Married,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,9657,6988,0.723620172,0
80000,Female,University,Single,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,391407,13838,0.035354503,0
330000,Female,Graduate School,Married,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,19462,10868,0.558421539,0
220000,Male,Graduate School,Single,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,419979,103985,0.247595713,0
210000,Female,Graduate School,Married,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,1,2384,11877,4.981963087,0.166666667
40000,Female,High School,Married,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,215945,8404,0.038917317,0
30000,Male,University,Single,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,103603,8493,0.081976391,0.333333333
470000,Male,University,Single,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,2002818,55690,0.027805822,1.333333333
30000,Male,High School,Married,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,3510,2490,0.709401709,0.333333333
240000,Female,University,Married,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,-5676,0,0,0.166666667
80000,Male,University,Single,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,470809,19500,0.04141807,0.333333333
110000,Female,High School,Unknown,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,0,453847,26954,0.059390059,0
310000,Female,Graduate School,Single,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,6092,4668,0.766250821,0
360000,Female,Graduate School,Married,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1,685565,32100,0.046822694,1
330000,Female,High School,Single,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0,2005418,73223,0.036512587,0
300000,Female,University,Single,35,0,0,0,0,0,0,291619,297268,205629,215827,208464,212508,12019,9006,17000,12000,9557,15000,0,1431315,74582,0.052107328,0
320000,Female,University,Single,33,0,0,0,0,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,0,437268,41866,0.095744486,0
50000,Female,High School,Single,37,1,3,2,0,0,0,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,1,243968,34317,0.14066189,1
170000,Female,Graduate School,Single,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0,772102,48549,0.062878998,0
350000,Male,High School,Married,44,-1,-1,-1,-1,-1,-2,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,0,8384,5119,0.610567748,0
20000,Male,University,Married,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,0,108461,7564,0.069739353,0
50000,Male,University,Single,23,2,0,0,0,0,0,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,1,202501,9074,0.044809655,0.333333333
20000,Female,High School,Single,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,0,63912,5133,0.080313556,0.5
50000,Female,Graduate School,Single,24,0,0,0,0,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389,0,132930,6732,0.050643196,0
20000,Male,University,Single,23,1,2,0,0,2,0,20235,17132,16856,16875,13454,10104,0,1200,1000,0,1000,10000,1,94656,13200,0.139452333,0.833333333
50000,Male,University,Married,26,0,0,-2,-1,-1,0,102800,0,0,2624,45567,46557,0,0,2624,45567,1747,2000,0,197548,51938,0.262913317,0
190000,Male,University,Single,34,2,0,0,0,2,2,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,1,828058,34887,0.042131107,1
60000,Female,University,Married,33,0,0,0,0,0,0,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,0,175794,5935,0.033761107,0
80000,Male,Graduate School,Single,35,-1,-1,-1,-1,-1,-1,7988,3977,6848,1719,1378,19942,3983,6853,1719,1378,19942,2418,0,41852,36293,0.867174806,0
150000,Female,University,Single,27,0,0,0,0,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,0,399780,12625,0.031579869,0
210000,Female,Graduate School,Single,31,-2,-2,-2,-2,-1,-1,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,0,18130,19989,1.102537231,0
240000,Female,High School,Married,50,0,0,0,0,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714,1,1313227,50997,0.038833347,0
140000,Female,University,Others,41,0,0,0,0,0,0,19346,21708,22940,19068,16409,16383,3000,2000,2198,1000,3000,2399,1,115854,13597,0.117363233,0
60000,Female,Graduate School,Single,28,1,2,2,-2,-2,-1,21501,20650,0,0,0,2285,0,0,0,0,2285,0,0,44436,2285,0.05142227,0.833333333
50000,Male,Graduate School,Single,39,0,0,0,0,0,0,47174,47974,48630,50803,30789,15874,1800,2000,3000,2000,2000,2000,0,241244,12800,0.053058314,0
50000,Female,University,Single,27,0,0,0,0,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,0,169234,7950,0.046976376,0
180000,Female,Graduate School,Single,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,0,14634,5818,0.397567309,0.666666667
30000,Female,Graduate School,Single,40,-1,-1,2,2,2,2,142,215,139,19,19,79,355,120,0,0,60,60,0,613,595,0.970636215,1.333333333
20000,Female,University,Single,40,0,0,0,0,0,-2,19816,20396,20102,19575,0,0,1601,2203,2114,0,0,0,0,79889,5918,0.074077783,0
250000,Female,University,Married,75,0,-1,-1,-1,-1,-1,52874,1631,1536,1010,5572,794,1631,1536,1010,5572,794,1184,0,63417,11727,0.18491887,0
100000,Female,University,Single,27,0,0,0,0,0,0,37767,34457,30036,30337,30997,32904,1788,1799,1100,1150,2423,0,0,196498,8260,0.042036051,0
330000,Male,Graduate School,Single,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,0,256005,15230,0.059491026,0.333333333
50000,Male,High School,Married,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,0,117871,7027,0.059616021,0
50000,Female,University,Single,26,1,2,2,0,0,0,50867,51486,48869,30115,29527,29998,1710,136,1206,2002,2005,3003,0,240862,10062,0.041774958,0.833333333
30000,Male,University,Single,28,0,0,0,0,0,0,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,0,135160,8056,0.059603433,0
140000,Female,University,Single,26,0,0,0,0,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,1,631439,25041,0.039657037,0
160000,Female,Graduate School,Single,28,0,0,0,0,-1,0,70243,47779,28052,7222,99669,84426,7042,2000,1000,99669,12600,10000,0,337391,132311,0.392159246,0
400000,Female,University,Single,29,-1,0,-1,-1,-1,-1,19532,3719,1453,4944,1896,2486,3127,1469,4968,1905,2494,862,0,34030,14825,0.435645019,0
50000,Male,University,Married,25,0,0,0,0,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,0,173552,6842,0.039423343,0
140000,Female,University,Married,48,0,-1,-1,-1,-1,-1,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,0,27095,27501,1.014984314,0
160000,Female,University,Married,33,-1,-1,-1,-1,0,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,0,82207,68661,0.835220845,0
100000,Female,High School,Married,43,0,0,-2,-2,-2,-2,62170,0,0,0,0,0,0,0,0,0,0,0,0,62170,0,0,0
220000,Male,Graduate School,Married,48,2,0,0,0,0,0,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,1,1129440,42020,0.037204278,0.333333333
510000,Female,Graduate School,Single,29,0,0,0,0,0,0,78331,99414,107686,103776,87265,36739,40010,20094,5000,5001,25365,65000,0,513211,160470,0.312678411,0
50000,Male,University,Single,29,0,0,0,0,0,0,49276,35100,32563,27823,29130,28309,1602,1400,3000,3130,1062,6318,0,202201,16512,0.081661317,0
160000,Female,Graduate School,Married,38,-1,-1,-1,-1,2,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,0,63277,44142,0.697599444,0.333333333
230000,Female,Graduate School,Single,37,-2,-2,-2,-2,-2,-2,2283,50815,0,0,299,338,51315,0,0,299,338,0,0,53735,51952,0.966818647,0
80000,Female,Graduate School,Single,37,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,0,35054,28957,0.826068352,0
150000,Female,University,Married,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,0,7104,1264,0.177927928,0
10000,Male,High School,Single,23,0,0,0,0,0,2,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,0,52136,3932,0.075418137,0.333333333
130000,Female,High School,Single,49,0,0,0,0,0,0,89003,91362,72197,49654,28065,27500,4100,3095,1630,561,600,0,1,357781,9986,0.027910929,0
40000,Female,Graduate School,Single,48,0,0,0,0,0,0,34871,34449,33634,34586,34762,35673,1600,1600,1500,1500,1500,1500,0,207975,9200,0.044236086,0
50000,Male,University,Single,27,3,2,2,0,0,-1,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,1,73717,6631,0.089952114,1.166666667
100000,Male,High School,Single,32,0,0,0,0,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015,0,180209,9686,0.053748703,0
120000,Male,Graduate School,Married,34,-1,2,-1,0,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,0,4414,1800,0.407793385,0.333333333
260000,Female,Graduate School,Single,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
200000,Female,University,Single,33,0,0,0,0,0,0,11253,12852,14024,14512,16325,11905,2000,1322,2000,2000,1200,3000,0,80871,11522,0.142473816,0
360000,Female,University,Single,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,Female,University,Single,36,0,0,0,0,0,0,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,0,265753,28247,0.106290428,0
460000,Male,Graduate School,Married,40,2,-1,-1,-1,-1,-1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0,1,28039,27927,0.996005564,0.333333333
50000,Female,Graduate School,Single,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,0,2736,1896,0.692982456,0
50000,Male,High School,Married,33,0,0,0,0,0,0,50859,50462,50654,20046,20067,19703,2007,2199,691,707,703,697,0,211791,7004,0.033070338,0
250000,Female,University,Married,31,0,0,0,0,0,0,103109,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,0,604011,26900,0.044535613,0
30000,Female,Graduate School,Single,27,0,0,-1,0,0,-2,1512,2458,664,1814,0,0,1000,664,1500,0,0,0,0,6448,3164,0.490694789,0
270000,Male,University,Married,44,0,0,0,0,-1,-1,127543,109189,92630,69669,44149,43414,10063,5162,10150,44299,43509,31031,0,486594,144214,0.29637439,0
180000,Female,High School,Single,30,0,0,0,0,0,0,163935,153152,147032,122196,103692,70204,7722,6091,3563,3605,3000,3211,0,760211,27192,0.035769017,0
100000,Female,Graduate School,Single,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0,323182,20198,0.062497293,0
230000,Female,High School,Married,32,0,0,0,0,0,0,195126,88743,92195,94814,98182,98457,5000,5000,5000,5000,4000,5000,0,667517,29000,0.043444586,0
210000,Female,Graduate School,Married,46,-1,-1,-1,-1,-1,-1,110346,41986,21874,20076,16171,586,41986,21874,20076,16171,586,19777,0,211039,120470,0.570842356,0
210000,Male,Graduate School,Single,38,2,0,0,0,0,0,60502,62804,62769,62683,63663,46549,3276,2026,2000,2000,2000,2502,0,358970,13804,0.038454467,0.333333333
440000,Female,University,Married,46,0,0,0,0,0,0,180641,181557,149944,113135,105280,97622,8610,6907,3727,3800,4001,2701,0,828179,29746,0.035917356,0
100000,Female,University,Single,25,2,0,0,0,0,0,70896,71678,70125,69856,69718,51365,3472,2092,2000,2127,1960,1559,1,403638,13210,0.032727345,0.333333333
240000,Female,University,Married,46,0,0,0,0,0,0,8751,9900,10605,10765,11765,4311,1295,1000,1000,1000,1000,1000,0,56097,6295,0.11221634,0
280000,Male,Graduate School,Single,33,-1,-1,-1,-1,-1,-1,898,898,325,898,325,-339603,898,325,898,325,0,345293,1,-336259,347739,-1.03414035,0
50000,Female,University,Single,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
30000,Male,University,Married,43,3,2,2,2,2,2,1700,2610,1914,2182,2000,2566,1100,0,300,0,600,0,0,12972,2000,0.15417823,2.166666667
10000,Male,University,Single,27,0,0,2,0,0,0,7015,10227,9560,9901,9963,10182,3507,0,500,370,393,700,1,56848,5470,0.096221503,0.333333333
130000,Male,Graduate School,Single,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,1500,0.166666667
200000,Male,Graduate School,Single,31,0,0,0,0,0,0,194353,197344,186292,133345,133634,133990,9000,7465,4715,4804,5141,5300,0,978958,36425,0.037207929,0
120000,Female,University,Married,29,-1,-1,-1,-1,-1,-1,1686,657,2179,1423,0,1820,657,2319,1423,0,1820,2496,0,7765,8715,1.122343851,0
210000,Female,University,Married,36,0,0,0,0,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700,0,858448,32709,0.038102483,0
280000,Female,Graduate School,Married,36,0,0,0,0,0,0,58983,60788,63225,29701,30172,30771,2755,3463,1300,1100,1100,2000,0,273640,11718,0.042822687,0
300000,Male,Graduate School,Single,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,1,45400,32799,0.722444934,0.166666667
100000,Male,University,Single,37,0,0,0,0,0,0,99209,98222,67185,66926,66796,64513,3490,2332,2314,2365,2497,2305,0,462851,15303,0.033062476,0
440000,Female,Graduate School,Single,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,162000,0,0,0,162000,162000,0
50000,Female,High School,Married,40,0,0,0,0,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,0,154301,7606,0.049293264,0
20000,Female,Graduate School,Single,25,0,0,2,0,0,0,11968,14564,27820,15824,15761,12510,2800,0,4000,1700,1000,2000,1,98447,11500,0.116814123,0.333333333
200000,Female,Graduate School,Single,27,-1,-1,-1,0,0,0,871,665,960,4242,4084,7414,665,960,3908,1014,3500,2880,0,18236,12927,0.70887256,0
110000,Female,University,Single,26,-2,-2,-2,-2,-2,-2,432,3220,5704,1256,1848,400,3220,5904,0,3000,0,0,0,12860,12124,0.942768274,0
500000,Female,University,Married,36,-1,-1,-1,-1,-1,-1,10483,23956,0,8500,4590,0,23962,0,8500,4590,0,0,0,47529,37052,0.77956616,0
300000,Female,University,Married,27,1,-1,-1,-2,-2,-2,0,5215,0,0,0,0,5215,0,0,0,0,0,0,5215,5215,1,0.166666667
30000,Male,High School,Married,55,2,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1,72863,8900,0.122147043,2.666666667
60000,Female,Graduate School,Single,27,-1,-1,-1,-1,-1,-1,20847,13801,14366,4889,273,11736,13809,14583,4889,273,13557,0,0,65912,47111,0.714756038,0
400000,Female,University,Married,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0,21153,19153,0.905450763,0
180000,Female,University,Married,34,0,0,0,0,0,0,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100,0,827666,32000,0.038662939,0
20000,Male,Graduate School,Single,40,0,0,0,2,0,0,10934,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0,0,79047,10600,0.134097436,0.333333333
200000,Female,High School,Married,49,-1,2,2,2,0,0,52439,51040,56205,54723,58657,59983,0,6000,0,5000,2286,3000,1,333047,16286,0.048900005,1
100000,Male,Graduate School,Single,27,0,0,0,0,0,0,55734,52557,33415,28776,17580,6441,1631,1286,200,645,909,200,0,194503,4871,0.025043316,0
60000,Male,University,Single,23,0,0,0,0,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,1,171532,8013,0.046714316,0
110000,Female,University,Single,36,0,0,0,0,0,0,47819,48947,50330,50894,52175,53652,2200,2500,2000,2100,2500,2200,0,303817,13500,0.044434643,0
260000,Female,High School,Married,53,1,-1,-1,-2,-2,-1,0,165,526,452,397,485,165,526,452,397,485,459,0,2025,2484,1.226666667,0.166666667
50000,Female,High School,Married,46,3,2,2,0,0,0,48522,50955,29516,29742,29898,24883,3754,1,1070,1030,863,654,0,213516,7372,0.034526687,1.166666667
180000,Male,University,Single,29,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-12,0,0,0.166666667
110000,Male,University,Single,29,1,2,2,0,0,0,58362,56598,51908,48647,47862,47969,2500,0,2000,2000,1854,2000,1,311346,10354,0.033255606,0.833333333
340000,Female,Graduate School,Single,27,0,0,0,0,0,0,172180,180140,166281,155628,145645,103263,21105,5461,5000,5849,2732,50000,0,923137,90147,0.097652894,0
